Nom,Ville,Departement,latitude,Adresse,longitude,Catégorie,Intérêt,N_Département
Musée d'histoire et d'archéologie,Avesnes-sur-Helpe,Nord,50.174980951,institut Villien,3.945053445,Musée,Immeuble construit en 1869 dans le style Louis XIII. Un projet prévoit une extension pour pouvoir accueillir l'ensemble du fonds.,59
Musée d'histoire et d'archéologie,Avesnes-sur-Helpe,Nord,50.131113327,institut Villien,3.969890587,Musée,Immeuble construit en 1869 dans le style Louis XIII. Un projet prévoit une extension pour pouvoir accueillir l'ensemble du fonds.,59
Musée d'histoire et d'archéologie,Avesnes-sur-Helpe,Nord,50.103470216,institut Villien,3.907364815,Musée,Immeuble construit en 1869 dans le style Louis XIII. Un projet prévoit une extension pour pouvoir accueillir l'ensemble du fonds.,59
Musée d'histoire et d'archéologie,Avesnes-sur-Helpe,Nord,50.170335047,institut Villien,3.911896246,Musée,Immeuble construit en 1869 dans le style Louis XIII. Un projet prévoit une extension pour pouvoir accueillir l'ensemble du fonds.,59
Musée d'histoire et d'archéologie,Avesnes-sur-Helpe,Nord,50.164014697,institut Villien,3.967693429,Musée,Immeuble construit en 1869 dans le style Louis XIII. Un projet prévoit une extension pour pouvoir accueillir l'ensemble du fonds.,59
Musée d'histoire et d'archéologie,Avesnes-sur-Helpe,Nord,50.079476733,institut Villien,3.892661329,Musée,Immeuble construit en 1869 dans le style Louis XIII. Un projet prévoit une extension pour pouvoir accueillir l'ensemble du fonds.,59
Musée d'histoire et d'archéologie,Avesnes-sur-Helpe,Nord,50.144641113,institut Villien,3.951470807,Musée,Immeuble construit en 1869 dans le style Louis XIII. Un projet prévoit une extension pour pouvoir accueillir l'ensemble du fonds.,59
Musée d'histoire et d'archéologie,Avesnes-sur-Helpe,Nord,50.127323532,institut Villien,3.837081999,Musée,Immeuble construit en 1869 dans le style Louis XIII. Un projet prévoit une extension pour pouvoir accueillir l'ensemble du fonds.,59
Musée d'histoire et d'archéologie,Avesnes-sur-Helpe,Nord,50.13747257,institut Villien,3.900250315,Musée,Immeuble construit en 1869 dans le style Louis XIII. Un projet prévoit une extension pour pouvoir accueillir l'ensemble du fonds.,59
Musée d'histoire et d'archéologie,Avesnes-sur-Helpe,Nord,50.105070919,institut Villien,3.988082447,Musée,Immeuble construit en 1869 dans le style Louis XIII. Un projet prévoit une extension pour pouvoir accueillir l'ensemble du fonds.,59
Musée d'histoire et d'archéologie,Avesnes-sur-Helpe,Nord,50.124362378,institut Villien,3.927144503,Musée,Immeuble construit en 1869 dans le style Louis XIII. Un projet prévoit une extension pour pouvoir accueillir l'ensemble du fonds.,59
Musée d'histoire et d'archéologie,Avesnes-sur-Helpe,Nord,50.141387889,institut Villien,3.859572147,Musée,Immeuble construit en 1869 dans le style Louis XIII. Un projet prévoit une extension pour pouvoir accueillir l'ensemble du fonds.,59
Musée d'histoire et d'archéologie,Avesnes-sur-Helpe,Nord,50.186539239,institut Villien,3.971383006,Musée,Immeuble construit en 1869 dans le style Louis XIII. Un projet prévoit une extension pour pouvoir accueillir l'ensemble du fonds.,59
Forum antique de Bavay,Bavay,Nord,50.322144507,allée chanoine Biévelet,3.740225212,Musée,0,59
Forum antique de Bavay,Bavay,Nord,50.329464021,allée chanoine Biévelet,3.78659882,Musée,0,59
Forum antique de Bavay,Bavay,Nord,50.293413053,allée chanoine Biévelet,3.802751492,Musée,0,59
Forum antique de Bavay,Bavay,Nord,50.285156165,allée chanoine Biévelet,3.749797614,Musée,0,59
Forum antique de Bavay,Bavay,Nord,50.322415774,allée chanoine Biévelet,3.763304387,Musée,0,59
Forum antique de Bavay,Bavay,Nord,50.341159533,allée chanoine Biévelet,3.749801265,Musée,0,59
Forum antique de Bavay,Bavay,Nord,50.335098898,allée chanoine Biévelet,3.820348619,Musée,0,59
Forum antique de Bavay,Bavay,Nord,50.296440449,allée chanoine Biévelet,3.871216971,Musée,0,59
Forum antique de Bavay,Bavay,Nord,50.270551944,allée chanoine Biévelet,3.802672075,Musée,0,59
Forum antique de Bavay,Bavay,Nord,50.278525715,allée chanoine Biévelet,3.824724598,Musée,0,59
Forum antique de Bavay,Bavay,Nord,50.268838409,allée chanoine Biévelet,3.776606379,Musée,0,59
Forum antique de Bavay,Bavay,Nord,50.321013484,allée chanoine Biévelet,3.850572478,Musée,0,59
Forum antique de Bavay,Bavay,Nord,50.293413053,allée chanoine Biévelet,3.802751492,Musée,0,59
Forum antique de Bavay,Bavay,Nord,50.307718717,allée chanoine Biévelet,3.721591013,Musée,0,59
Forum antique de Bavay,Bavay,Nord,50.30120003,allée chanoine Biévelet,3.748612745,Musée,0,59
Musée municipal,Escaudain,Nord,50.333670284,rue Paul Bert,3.341015177,Musée,0,59
Musée de l'hospice comtesse,Lille,Nord,50.631855028,32 rue de la monnaie,3.046986424,Musée,Ancien hôpital médiéval fondé en 1237 par la comtesse Jeanne de Flandre. Les bâtiments de la cour d'honneur présentent un panorama de l'art de bâtir à Lille du XVe au XVIIIe siècles.,59
Musée d'ethnologie régionale,Béthune,Pas-de-Calais,50.570410186,211 avenue du président Kennedy,2.66690132,Musée,"Construite en 1828, la Chapelle Saint-Pry est le dernier bâtiment subsistant de l’ancien hôpital. Elle a été rénovée en 1992.",62
Musée d'ethnologie régionale,Béthune,Pas-de-Calais,50.54868382,211 avenue du président Kennedy,2.662403455,Musée,"Construite en 1828, la Chapelle Saint-Pry est le dernier bâtiment subsistant de l’ancien hôpital. Elle a été rénovée en 1992.",62
Musée d'ethnologie régionale,Béthune,Pas-de-Calais,50.529053275,211 avenue du président Kennedy,2.643022356,Musée,"Construite en 1828, la Chapelle Saint-Pry est le dernier bâtiment subsistant de l’ancien hôpital. Elle a été rénovée en 1992.",62
Musée quentovic,Etaples-sur-Mer,Pas-de-Calais,50.546241657,8 place du général de Gaulle,1.653859493,Musée,"Le musée occupe deux bâtiments du XVIIe siècle, les maisons Oudart Ohier (1657) et Dauphin d'Halinghen (1695), anciens hôtels du Porc-Epic et du Grand-Pélerin. Il est projeté que le futur pôle muséal soit redéployé dans le bâtiment de la Corderie à Etaples, une ancienne usine de cordes, filets de pêche et toile de jute, construite dans les années 1920.",62
Musée quentovic,Etaples-sur-Mer,Pas-de-Calais,50.58436764,8 place du général de Gaulle,1.659639509,Musée,"Le musée occupe deux bâtiments du XVIIe siècle, les maisons Oudart Ohier (1657) et Dauphin d'Halinghen (1695), anciens hôtels du Porc-Epic et du Grand-Pélerin. Il est projeté que le futur pôle muséal soit redéployé dans le bâtiment de la Corderie à Etaples, une ancienne usine de cordes, filets de pêche et toile de jute, construite dans les années 1920.",62
Musée quentovic,Etaples-sur-Mer,Pas-de-Calais,50.582691936,8 place du général de Gaulle,1.738407502,Musée,"Le musée occupe deux bâtiments du XVIIe siècle, les maisons Oudart Ohier (1657) et Dauphin d'Halinghen (1695), anciens hôtels du Porc-Epic et du Grand-Pélerin. Il est projeté que le futur pôle muséal soit redéployé dans le bâtiment de la Corderie à Etaples, une ancienne usine de cordes, filets de pêche et toile de jute, construite dans les années 1920.",62
Musée quentovic,Etaples-sur-Mer,Pas-de-Calais,50.521546712,8 place du général de Gaulle,1.69935816,Musée,"Le musée occupe deux bâtiments du XVIIe siècle, les maisons Oudart Ohier (1657) et Dauphin d'Halinghen (1695), anciens hôtels du Porc-Epic et du Grand-Pélerin. Il est projeté que le futur pôle muséal soit redéployé dans le bâtiment de la Corderie à Etaples, une ancienne usine de cordes, filets de pêche et toile de jute, construite dans les années 1920.",62
Musée quentovic,Etaples-sur-Mer,Pas-de-Calais,50.564204297,8 place du général de Gaulle,1.743813884,Musée,"Le musée occupe deux bâtiments du XVIIe siècle, les maisons Oudart Ohier (1657) et Dauphin d'Halinghen (1695), anciens hôtels du Porc-Epic et du Grand-Pélerin. Il est projeté que le futur pôle muséal soit redéployé dans le bâtiment de la Corderie à Etaples, une ancienne usine de cordes, filets de pêche et toile de jute, construite dans les années 1920.",62
Musée quentovic,Etaples-sur-Mer,Pas-de-Calais,50.522967519,8 place du général de Gaulle,1.651392408,Musée,"Le musée occupe deux bâtiments du XVIIe siècle, les maisons Oudart Ohier (1657) et Dauphin d'Halinghen (1695), anciens hôtels du Porc-Epic et du Grand-Pélerin. Il est projeté que le futur pôle muséal soit redéployé dans le bâtiment de la Corderie à Etaples, une ancienne usine de cordes, filets de pêche et toile de jute, construite dans les années 1920.",62
Musée quentovic,Etaples-sur-Mer,Pas-de-Calais,50.561579506,8 place du général de Gaulle,1.689319113,Musée,"Le musée occupe deux bâtiments du XVIIe siècle, les maisons Oudart Ohier (1657) et Dauphin d'Halinghen (1695), anciens hôtels du Porc-Epic et du Grand-Pélerin. Il est projeté que le futur pôle muséal soit redéployé dans le bâtiment de la Corderie à Etaples, une ancienne usine de cordes, filets de pêche et toile de jute, construite dans les années 1920.",62
Musée quentovic,Etaples-sur-Mer,Pas-de-Calais,50.535714328,8 place du général de Gaulle,1.74311017,Musée,"Le musée occupe deux bâtiments du XVIIe siècle, les maisons Oudart Ohier (1657) et Dauphin d'Halinghen (1695), anciens hôtels du Porc-Epic et du Grand-Pélerin. Il est projeté que le futur pôle muséal soit redéployé dans le bâtiment de la Corderie à Etaples, une ancienne usine de cordes, filets de pêche et toile de jute, construite dans les années 1920.",62
Musée quentovic,Etaples-sur-Mer,Pas-de-Calais,50.52371183,8 place du général de Gaulle,1.731912808,Musée,"Le musée occupe deux bâtiments du XVIIe siècle, les maisons Oudart Ohier (1657) et Dauphin d'Halinghen (1695), anciens hôtels du Porc-Epic et du Grand-Pélerin. Il est projeté que le futur pôle muséal soit redéployé dans le bâtiment de la Corderie à Etaples, une ancienne usine de cordes, filets de pêche et toile de jute, construite dans les années 1920.",62
Musée langlois,Beaumont-en-Auge,Calvados,49.267587855,mairie,0.110253177,Musée,0,14
Musée langlois,Beaumont-en-Auge,Calvados,49.291676626,mairie,0.11829142,Musée,0,14
Musée langlois,Beaumont-en-Auge,Calvados,49.276149439,mairie,0.075205406,Musée,0,14
Musée langlois,Beaumont-en-Auge,Calvados,49.292850972,mairie,0.037947984,Musée,0,14
Musée de l'abbaye,Cerisy-la-Forêt,Manche,49.188679525,Place du Cardinal Guilbert,-1.004257243,Musée,"Le musée lapidaire abrite les vestiges trouvés lors de fouilles archéologiques (fragments de colonnes du cloître, chapiteau, éléments de toiture, sculpture, carreaux de sol du Molay-Littry du XIVe siècle) et autres vestiges du monastère (restant de pigeonnier, mouvement d'horlogerie, linteau de fenêtre). Il donne aussi accès au cachot donnant à voir des caricatures dessinées par les prisonniers (du XVIe au XVIIIe siècles).",50
Musée de l'abbaye,Cerisy-la-Forêt,Manche,49.161988472,Place du Cardinal Guilbert,-1.008770344,Musée,"Le musée lapidaire abrite les vestiges trouvés lors de fouilles archéologiques (fragments de colonnes du cloître, chapiteau, éléments de toiture, sculpture, carreaux de sol du Molay-Littry du XIVe siècle) et autres vestiges du monastère (restant de pigeonnier, mouvement d'horlogerie, linteau de fenêtre). Il donne aussi accès au cachot donnant à voir des caricatures dessinées par les prisonniers (du XVIe au XVIIIe siècles).",50
Musée de l'abbaye,Cerisy-la-Forêt,Manche,49.141084435,Place du Cardinal Guilbert,-1.046477284,Musée,"Le musée lapidaire abrite les vestiges trouvés lors de fouilles archéologiques (fragments de colonnes du cloître, chapiteau, éléments de toiture, sculpture, carreaux de sol du Molay-Littry du XIVe siècle) et autres vestiges du monastère (restant de pigeonnier, mouvement d'horlogerie, linteau de fenêtre). Il donne aussi accès au cachot donnant à voir des caricatures dessinées par les prisonniers (du XVIe au XVIIIe siècles).",50
Musée de l'abbaye,Cerisy-la-Forêt,Manche,49.134258833,Place du Cardinal Guilbert,-1.021896864,Musée,"Le musée lapidaire abrite les vestiges trouvés lors de fouilles archéologiques (fragments de colonnes du cloître, chapiteau, éléments de toiture, sculpture, carreaux de sol du Molay-Littry du XIVe siècle) et autres vestiges du monastère (restant de pigeonnier, mouvement d'horlogerie, linteau de fenêtre). Il donne aussi accès au cachot donnant à voir des caricatures dessinées par les prisonniers (du XVIe au XVIIIe siècles).",50
Musée de l'abbaye,Cerisy-la-Forêt,Manche,49.185365587,Place du Cardinal Guilbert,-1.041043612,Musée,"Le musée lapidaire abrite les vestiges trouvés lors de fouilles archéologiques (fragments de colonnes du cloître, chapiteau, éléments de toiture, sculpture, carreaux de sol du Molay-Littry du XIVe siècle) et autres vestiges du monastère (restant de pigeonnier, mouvement d'horlogerie, linteau de fenêtre). Il donne aussi accès au cachot donnant à voir des caricatures dessinées par les prisonniers (du XVIe au XVIIIe siècles).",50
Musée de l'abbaye,Cerisy-la-Forêt,Manche,49.147836353,Place du Cardinal Guilbert,-0.977790032,Musée,"Le musée lapidaire abrite les vestiges trouvés lors de fouilles archéologiques (fragments de colonnes du cloître, chapiteau, éléments de toiture, sculpture, carreaux de sol du Molay-Littry du XIVe siècle) et autres vestiges du monastère (restant de pigeonnier, mouvement d'horlogerie, linteau de fenêtre). Il donne aussi accès au cachot donnant à voir des caricatures dessinées par les prisonniers (du XVIe au XVIIIe siècles).",50
Musée de l'abbaye,Cerisy-la-Forêt,Manche,49.161520606,Place du Cardinal Guilbert,-1.06180802,Musée,"Le musée lapidaire abrite les vestiges trouvés lors de fouilles archéologiques (fragments de colonnes du cloître, chapiteau, éléments de toiture, sculpture, carreaux de sol du Molay-Littry du XIVe siècle) et autres vestiges du monastère (restant de pigeonnier, mouvement d'horlogerie, linteau de fenêtre). Il donne aussi accès au cachot donnant à voir des caricatures dessinées par les prisonniers (du XVIe au XVIIIe siècles).",50
Musée de l'abbaye,Cerisy-la-Forêt,Manche,49.204177836,Place du Cardinal Guilbert,-1.053438701,Musée,"Le musée lapidaire abrite les vestiges trouvés lors de fouilles archéologiques (fragments de colonnes du cloître, chapiteau, éléments de toiture, sculpture, carreaux de sol du Molay-Littry du XIVe siècle) et autres vestiges du monastère (restant de pigeonnier, mouvement d'horlogerie, linteau de fenêtre). Il donne aussi accès au cachot donnant à voir des caricatures dessinées par les prisonniers (du XVIe au XVIIIe siècles).",50
Musée de l'abbaye,Cerisy-la-Forêt,Manche,49.212252923,Place du Cardinal Guilbert,-1.079534735,Musée,"Le musée lapidaire abrite les vestiges trouvés lors de fouilles archéologiques (fragments de colonnes du cloître, chapiteau, éléments de toiture, sculpture, carreaux de sol du Molay-Littry du XIVe siècle) et autres vestiges du monastère (restant de pigeonnier, mouvement d'horlogerie, linteau de fenêtre). Il donne aussi accès au cachot donnant à voir des caricatures dessinées par les prisonniers (du XVIe au XVIIIe siècles).",50
Musée de l'abbaye,Cerisy-la-Forêt,Manche,49.191832067,Place du Cardinal Guilbert,-0.938229366,Musée,"Le musée lapidaire abrite les vestiges trouvés lors de fouilles archéologiques (fragments de colonnes du cloître, chapiteau, éléments de toiture, sculpture, carreaux de sol du Molay-Littry du XIVe siècle) et autres vestiges du monastère (restant de pigeonnier, mouvement d'horlogerie, linteau de fenêtre). Il donne aussi accès au cachot donnant à voir des caricatures dessinées par les prisonniers (du XVIe au XVIIIe siècles).",50
"Les Pêcheries, musée de Fécamp",Fécamp,Seine-Maritime,49.705450465,3 quai capitaine Jean Recher,0.367368233,Musée,"Ancienne sécherie ""La Morue Normande"" édifiée par l'armement ""Les Pêcheries de Fécamp"" en 1950 et conçue par l'architecte parisien André Hayamon dans le style caractéristique des années de la reconstruction, avec un mélange d matériaux traditionnels et de béton armé. Désaffecté en 1996 et rétrocédé à la Ville de Fécamp par l'Etablissement public de la Basse-Seine.La mémoire industrielle du lieu a été conservée. La réhabilitation a été menée par Basalt Architecture et la muséographie par Achim von Meier.",76
"Les Pêcheries, musée de Fécamp",Fécamp,Seine-Maritime,49.694893736,3 quai capitaine Jean Recher,0.346726688,Musée,"Ancienne sécherie ""La Morue Normande"" édifiée par l'armement ""Les Pêcheries de Fécamp"" en 1950 et conçue par l'architecte parisien André Hayamon dans le style caractéristique des années de la reconstruction, avec un mélange d matériaux traditionnels et de béton armé. Désaffecté en 1996 et rétrocédé à la Ville de Fécamp par l'Etablissement public de la Basse-Seine.La mémoire industrielle du lieu a été conservée. La réhabilitation a été menée par Basalt Architecture et la muséographie par Achim von Meier.",76
"Les Pêcheries, musée de Fécamp",Fécamp,Seine-Maritime,49.772029358,3 quai capitaine Jean Recher,0.414783784,Musée,"Ancienne sécherie ""La Morue Normande"" édifiée par l'armement ""Les Pêcheries de Fécamp"" en 1950 et conçue par l'architecte parisien André Hayamon dans le style caractéristique des années de la reconstruction, avec un mélange d matériaux traditionnels et de béton armé. Désaffecté en 1996 et rétrocédé à la Ville de Fécamp par l'Etablissement public de la Basse-Seine.La mémoire industrielle du lieu a été conservée. La réhabilitation a été menée par Basalt Architecture et la muséographie par Achim von Meier.",76
"Les Pêcheries, musée de Fécamp",Fécamp,Seine-Maritime,49.752532787,3 quai capitaine Jean Recher,0.39589252,Musée,"Ancienne sécherie ""La Morue Normande"" édifiée par l'armement ""Les Pêcheries de Fécamp"" en 1950 et conçue par l'architecte parisien André Hayamon dans le style caractéristique des années de la reconstruction, avec un mélange d matériaux traditionnels et de béton armé. Désaffecté en 1996 et rétrocédé à la Ville de Fécamp par l'Etablissement public de la Basse-Seine.La mémoire industrielle du lieu a été conservée. La réhabilitation a été menée par Basalt Architecture et la muséographie par Achim von Meier.",76
"Les Pêcheries, musée de Fécamp",Fécamp,Seine-Maritime,49.711971257,3 quai capitaine Jean Recher,0.399647804,Musée,"Ancienne sécherie ""La Morue Normande"" édifiée par l'armement ""Les Pêcheries de Fécamp"" en 1950 et conçue par l'architecte parisien André Hayamon dans le style caractéristique des années de la reconstruction, avec un mélange d matériaux traditionnels et de béton armé. Désaffecté en 1996 et rétrocédé à la Ville de Fécamp par l'Etablissement public de la Basse-Seine.La mémoire industrielle du lieu a été conservée. La réhabilitation a été menée par Basalt Architecture et la muséographie par Achim von Meier.",76
"Les Pêcheries, musée de Fécamp",Fécamp,Seine-Maritime,49.715698242,3 quai capitaine Jean Recher,0.334734276,Musée,"Ancienne sécherie ""La Morue Normande"" édifiée par l'armement ""Les Pêcheries de Fécamp"" en 1950 et conçue par l'architecte parisien André Hayamon dans le style caractéristique des années de la reconstruction, avec un mélange d matériaux traditionnels et de béton armé. Désaffecté en 1996 et rétrocédé à la Ville de Fécamp par l'Etablissement public de la Basse-Seine.La mémoire industrielle du lieu a été conservée. La réhabilitation a été menée par Basalt Architecture et la muséographie par Achim von Meier.",76
"Les Pêcheries, musée de Fécamp",Fécamp,Seine-Maritime,49.732104528,3 quai capitaine Jean Recher,0.342381206,Musée,"Ancienne sécherie ""La Morue Normande"" édifiée par l'armement ""Les Pêcheries de Fécamp"" en 1950 et conçue par l'architecte parisien André Hayamon dans le style caractéristique des années de la reconstruction, avec un mélange d matériaux traditionnels et de béton armé. Désaffecté en 1996 et rétrocédé à la Ville de Fécamp par l'Etablissement public de la Basse-Seine.La mémoire industrielle du lieu a été conservée. La réhabilitation a été menée par Basalt Architecture et la muséographie par Achim von Meier.",76
"Les Pêcheries, musée de Fécamp",Fécamp,Seine-Maritime,49.731932935,3 quai capitaine Jean Recher,0.403646512,Musée,"Ancienne sécherie ""La Morue Normande"" édifiée par l'armement ""Les Pêcheries de Fécamp"" en 1950 et conçue par l'architecte parisien André Hayamon dans le style caractéristique des années de la reconstruction, avec un mélange d matériaux traditionnels et de béton armé. Désaffecté en 1996 et rétrocédé à la Ville de Fécamp par l'Etablissement public de la Basse-Seine.La mémoire industrielle du lieu a été conservée. La réhabilitation a été menée par Basalt Architecture et la muséographie par Achim von Meier.",76
"Les Pêcheries, musée de Fécamp",Fécamp,Seine-Maritime,49.771104895,3 quai capitaine Jean Recher,0.461222335,Musée,"Ancienne sécherie ""La Morue Normande"" édifiée par l'armement ""Les Pêcheries de Fécamp"" en 1950 et conçue par l'architecte parisien André Hayamon dans le style caractéristique des années de la reconstruction, avec un mélange d matériaux traditionnels et de béton armé. Désaffecté en 1996 et rétrocédé à la Ville de Fécamp par l'Etablissement public de la Basse-Seine.La mémoire industrielle du lieu a été conservée. La réhabilitation a été menée par Basalt Architecture et la muséographie par Achim von Meier.",76
"Les Pêcheries, musée de Fécamp",Fécamp,Seine-Maritime,49.736835789,3 quai capitaine Jean Recher,0.441422424,Musée,"Ancienne sécherie ""La Morue Normande"" édifiée par l'armement ""Les Pêcheries de Fécamp"" en 1950 et conçue par l'architecte parisien André Hayamon dans le style caractéristique des années de la reconstruction, avec un mélange d matériaux traditionnels et de béton armé. Désaffecté en 1996 et rétrocédé à la Ville de Fécamp par l'Etablissement public de la Basse-Seine.La mémoire industrielle du lieu a été conservée. La réhabilitation a été menée par Basalt Architecture et la muséographie par Achim von Meier.",76
"Les Pêcheries, musée de Fécamp",Fécamp,Seine-Maritime,49.752635011,3 quai capitaine Jean Recher,0.456233183,Musée,"Ancienne sécherie ""La Morue Normande"" édifiée par l'armement ""Les Pêcheries de Fécamp"" en 1950 et conçue par l'architecte parisien André Hayamon dans le style caractéristique des années de la reconstruction, avec un mélange d matériaux traditionnels et de béton armé. Désaffecté en 1996 et rétrocédé à la Ville de Fécamp par l'Etablissement public de la Basse-Seine.La mémoire industrielle du lieu a été conservée. La réhabilitation a été menée par Basalt Architecture et la muséographie par Achim von Meier.",76
"Les Pêcheries, musée de Fécamp",Fécamp,Seine-Maritime,49.724946469,3 quai capitaine Jean Recher,0.437386773,Musée,"Ancienne sécherie ""La Morue Normande"" édifiée par l'armement ""Les Pêcheries de Fécamp"" en 1950 et conçue par l'architecte parisien André Hayamon dans le style caractéristique des années de la reconstruction, avec un mélange d matériaux traditionnels et de béton armé. Désaffecté en 1996 et rétrocédé à la Ville de Fécamp par l'Etablissement public de la Basse-Seine.La mémoire industrielle du lieu a été conservée. La réhabilitation a été menée par Basalt Architecture et la muséographie par Achim von Meier.",76
Musée mathon durand,Neuchâtel-en-Bray,Seine-Maritime,49.824132207,53 grande rue Saint-Pierre,1.521898476,Musée,Maison bourgeoise à pans de bois et encorbellement datant du XVIe siècle.,76
Musée mathon durand,Neuchâtel-en-Bray,Seine-Maritime,49.721221322,53 grande rue Saint-Pierre,1.359636677,Musée,Maison bourgeoise à pans de bois et encorbellement datant du XVIe siècle.,76
Musée mathon durand,Neuchâtel-en-Bray,Seine-Maritime,49.70484072,53 grande rue Saint-Pierre,1.385274292,Musée,Maison bourgeoise à pans de bois et encorbellement datant du XVIe siècle.,76
Musée mathon durand,Neuchâtel-en-Bray,Seine-Maritime,49.725764374,53 grande rue Saint-Pierre,1.5821787820000002,Musée,Maison bourgeoise à pans de bois et encorbellement datant du XVIe siècle.,76
Musée mathon durand,Neuchâtel-en-Bray,Seine-Maritime,49.746241264,53 grande rue Saint-Pierre,1.343533059,Musée,Maison bourgeoise à pans de bois et encorbellement datant du XVIe siècle.,76
Musée mathon durand,Neuchâtel-en-Bray,Seine-Maritime,49.727841093,53 grande rue Saint-Pierre,1.550002038,Musée,Maison bourgeoise à pans de bois et encorbellement datant du XVIe siècle.,76
Musée mathon durand,Neuchâtel-en-Bray,Seine-Maritime,49.761555299,53 grande rue Saint-Pierre,1.480993593,Musée,Maison bourgeoise à pans de bois et encorbellement datant du XVIe siècle.,76
Musée mathon durand,Neuchâtel-en-Bray,Seine-Maritime,49.765846874,53 grande rue Saint-Pierre,1.387155928,Musée,Maison bourgeoise à pans de bois et encorbellement datant du XVIe siècle.,76
Musée mathon durand,Neuchâtel-en-Bray,Seine-Maritime,49.711315233,53 grande rue Saint-Pierre,1.453985902,Musée,Maison bourgeoise à pans de bois et encorbellement datant du XVIe siècle.,76
Musée mathon durand,Neuchâtel-en-Bray,Seine-Maritime,49.758565357,53 grande rue Saint-Pierre,1.528045401,Musée,Maison bourgeoise à pans de bois et encorbellement datant du XVIe siècle.,76
Musée mathon durand,Neuchâtel-en-Bray,Seine-Maritime,49.746072833,53 grande rue Saint-Pierre,1.404568013,Musée,Maison bourgeoise à pans de bois et encorbellement datant du XVIe siècle.,76
Musée mathon durand,Neuchâtel-en-Bray,Seine-Maritime,49.772497548,53 grande rue Saint-Pierre,1.44862275,Musée,Maison bourgeoise à pans de bois et encorbellement datant du XVIe siècle.,76
Musée mathon durand,Neuchâtel-en-Bray,Seine-Maritime,49.687882437,53 grande rue Saint-Pierre,1.395967502,Musée,Maison bourgeoise à pans de bois et encorbellement datant du XVIe siècle.,76
Musée mathon durand,Neuchâtel-en-Bray,Seine-Maritime,49.765345802,53 grande rue Saint-Pierre,1.509502299,Musée,Maison bourgeoise à pans de bois et encorbellement datant du XVIe siècle.,76
Musée mathon durand,Neuchâtel-en-Bray,Seine-Maritime,49.722274315,53 grande rue Saint-Pierre,1.492328076,Musée,Maison bourgeoise à pans de bois et encorbellement datant du XVIe siècle.,76
Musée mathon durand,Neuchâtel-en-Bray,Seine-Maritime,49.790502093,53 grande rue Saint-Pierre,1.488835365,Musée,Maison bourgeoise à pans de bois et encorbellement datant du XVIe siècle.,76
Musée mathon durand,Neuchâtel-en-Bray,Seine-Maritime,49.744747018,53 grande rue Saint-Pierre,1.547329712,Musée,Maison bourgeoise à pans de bois et encorbellement datant du XVIe siècle.,76
Musée mathon durand,Neuchâtel-en-Bray,Seine-Maritime,49.703728207,53 grande rue Saint-Pierre,1.5218390780000002,Musée,Maison bourgeoise à pans de bois et encorbellement datant du XVIe siècle.,76
Musée mathon durand,Neuchâtel-en-Bray,Seine-Maritime,49.739989127,53 grande rue Saint-Pierre,1.44652678,Musée,Maison bourgeoise à pans de bois et encorbellement datant du XVIe siècle.,76
Musée mathon durand,Neuchâtel-en-Bray,Seine-Maritime,49.681577414,53 grande rue Saint-Pierre,1.481092619,Musée,Maison bourgeoise à pans de bois et encorbellement datant du XVIe siècle.,76
Musée mathon durand,Neuchâtel-en-Bray,Seine-Maritime,49.757677311,53 grande rue Saint-Pierre,1.575784407,Musée,Maison bourgeoise à pans de bois et encorbellement datant du XVIe siècle.,76
Musée mathon durand,Neuchâtel-en-Bray,Seine-Maritime,49.824132207,53 grande rue Saint-Pierre,1.521898476,Musée,Maison bourgeoise à pans de bois et encorbellement datant du XVIe siècle.,76
Musée mathon durand,Neuchâtel-en-Bray,Seine-Maritime,49.725010651,53 grande rue Saint-Pierre,1.418873454,Musée,Maison bourgeoise à pans de bois et encorbellement datant du XVIe siècle.,76
Musée mathon durand,Neuchâtel-en-Bray,Seine-Maritime,49.787931829,53 grande rue Saint-Pierre,1.51887208,Musée,Maison bourgeoise à pans de bois et encorbellement datant du XVIe siècle.,76
Musée archéologique départemental,Jublains,Mayenne,48.216038987,13 rue de la Libération,-0.218433479,Musée,0,53
Musée archéologique départemental,Jublains,Mayenne,48.264297714,13 rue de la Libération,-0.265947,Musée,0,53
Musée archéologique départemental,Jublains,Mayenne,48.225473191,13 rue de la Libération,-0.300936767,Musée,0,53
Musée archéologique départemental,Jublains,Mayenne,48.293427374,13 rue de la Libération,-0.375891241,Musée,0,53
Musée archéologique départemental,Jublains,Mayenne,48.245479363,13 rue de la Libération,-0.498480176,Musée,0,53
Musée archéologique départemental,Jublains,Mayenne,48.252666617,13 rue de la Libération,-0.357122419,Musée,0,53
Musée archéologique départemental,Jublains,Mayenne,48.253901782,13 rue de la Libération,-0.425852976,Musée,0,53
Musée archéologique départemental,Jublains,Mayenne,48.216038987,13 rue de la Libération,-0.218433479,Musée,0,53
Musée archéologique départemental,Jublains,Mayenne,48.282904773,13 rue de la Libération,-0.308762123,Musée,0,53
Musée archéologique départemental,Jublains,Mayenne,48.216038987,13 rue de la Libération,-0.218433479,Musée,0,53
Musée municipal,La Roche-sur-Yon,Vendée,46.71027662,10 rue Salvador Allende,-1.463178053,Musée,0,85
Musée municipal,La Roche-sur-Yon,Vendée,46.667665899,10 rue Salvador Allende,-1.407896452,Musée,0,85
